fp,threshold,tp,tp_div_fp
37,0.7224721388365195,4005,108.24324324324324
37,0.7224722708534643,4006,108.27027027027027
37,0.7224734992871826,4007,108.29729729729729
37,0.7224853759102152,4008,108.32432432432432
37,0.722491820922496,4009,108.35135135135135
37,0.7224922952341463,4010,108.37837837837837
37,0.7224934914410936,4011,108.4054054054054
37,0.7225020729604993,4012,108.43243243243244
37,0.7225073417842651,4013,108.45945945945945
37,0.7225085358267355,4014,108.48648648648648
37,0.7225296752157195,4015,108.51351351351352
37,0.7225447720904183,4016,108.54054054054055
37,0.7225763092619079,4017,108.56756756756756
37,0.7225769143129946,4018,108.5945945945946
37,0.7225936628740691,4019,108.62162162162163
38,0.7226101587174559,4019,105.76315789473684
38,0.7226255512586981,4020,105.78947368421052
39,0.7226357273124716,4020,103.07692307692308
39,0.7226444259535411,4021,103.1025641025641
39,0.7226767577384547,4022,103.12820512820512
39,0.7226847748467474,4023,103.15384615384616
39,0.7226862371964009,4024,103.17948717948718
39,0.7226894261012365,4025,103.2051282051282
39,0.7226964363983462,4026,103.23076923076923
39,0.7226988405767064,4027,103.25641025641026
39,0.7227054796404466,4028,103.28205128205128
39,0.722709496546527,4029,103.3076923076923
39,0.7227111078275272,4030,103.33333333333333
39,0.722717655191307,4031,103.35897435897436
39,0.7227184478028942,4032,103.38461538461539
39,0.7227337686524979,4033,103.41025641025641
39,0.722734978421037,4034,103.43589743589743
39,0.7227492163680462,4035,103.46153846153847
39,0.7227646002239393,4036,103.48717948717949
39,0.7227678442330402,4037,103.51282051282051
39,0.7227710714085042,4038,103.53846153846153
39,0.7227828643820717,4039,103.56410256410257
40,0.7227844841155922,4039,100.975
40,0.7227941030658867,4040,101.0
40,0.7228091768632392,4041,101.025
40,0.7228141631479632,4042,101.05
40,0.7228263207311345,4043,101.075
40,0.7228314965979056,4044,101.1
40,0.7228506388102394,4045,101.125
40,0.7228601369168327,4046,101.15
40,0.7228616946394272,4047,101.175
40,0.7228806058854526,4048,101.2
40,0.722926099160028,4049,101.225
40,0.7229490742347147,4050,101.25
40,0.7230036357563183,4051,101.275
40,0.7230189716934712,4052,101.3
40,0.7230292915921587,4053,101.325
40,0.723040364092024,4054,101.35
40,0.723058399766931,4055,101.375
40,0.7230593387174418,4056,101.4
40,0.7230708412620862,4057,101.425
40,0.7230740755013818,4058,101.45
40,0.7230814402695067,4059,101.475
40,0.723090239983082,4060,101.5
40,0.7231162181372093,4061,101.525
41,0.723122770032598,4061,99.04878048780488
41,0.7231298562040902,4062,99.07317073170732
41,0.7231333257599364,4063,99.09756097560975
41,0.7231336545394605,4064,99.1219512195122
41,0.7231351414965317,4065,99.14634146341463
41,0.7231563988352195,4066,99.17073170731707
41,0.7231615289992207,4067,99.1951219512195
42,0.7231678262504414,4067,96.83333333333333
42,0.7231780996791309,4068,96.85714285714286
42,0.7231781712340979,4069,96.88095238095238
42,0.7231803035688746,4070,96.9047619047619
42,0.723187493925842,4071,96.92857142857143
43,0.7232324691286779,4071,94.67441860465117
43,0.7232346159075301,4072,94.69767441860465
43,0.7232354331387075,4073,94.72093023255815
43,0.7232433734731775,4074,94.74418604651163
43,0.7232448028367348,4075,94.76744186046511
43,0.7232467393330442,4076,94.79069767441861
43,0.723300096693229,4077,94.81395348837209
43,0.7233136970655609,4078,94.83720930232558
43,0.7233175748532691,4079,94.86046511627907
43,0.7233312917799569,4080,94.88372093023256
43,0.7233975174206323,4081,94.90697674418605
43,0.7233994195866533,4082,94.93023255813954
43,0.723417093929247,4083,94.95348837209302
43,0.7234454480792142,4084,94.97674418604652
43,0.7234498598036743,4085,95.0
43,0.7234614354932029,4086,95.02325581395348
43,0.7234690837522586,4087,95.04651162790698
43,0.7234773964710595,4088,95.06976744186046
43,0.7234941370527508,4089,95.09302325581395
43,0.723507540721594,4090,95.11627906976744
43,0.7235151541056558,4091,95.13953488372093
43,0.7235201990350071,4092,95.16279069767442
43,0.7235338488541643,4093,95.18604651162791
43,0.7235500016150169,4094,95.20930232558139
44,0.7235501017635845,4094,93.04545454545455
44,0.7235520025700171,4095,93.06818181818181
44,0.7235528999505935,4096,93.0909090909091
44,0.7235671444723529,4097,93.11363636363636
44,0.7235682271136489,4098,93.13636363636364
44,0.7235730335680752,4099,93.1590909090909
44,0.723583796884332,4100,93.18181818181819
44,0.7235949144746159,4101,93.20454545454545
44,0.7236021321891839,4102,93.22727272727273
44,0.7236516565272052,4103,93.25
44,0.7236957900459449,4104,93.27272727272727
44,0.7237022340366732,4105,93.29545454545455
44,0.7237094376402823,4106,93.31818181818181
44,0.7237353211122917,4107,93.3409090909091
44,0.7237421218154381,4108,93.36363636363636
44,0.7237622989223337,4109,93.38636363636364
44,0.7237854561809388,4110,93.4090909090909
44,0.7237998629088864,4111,93.43181818181819
44,0.7238123426221976,4112,93.45454545454545
44,0.7238171905536079,4113,93.47727272727273
44,0.7238258749338697,4114,93.5
44,0.7238704448754225,4115,93.52272727272727
44,0.723888783594156,4116,93.54545454545455
44,0.7239006642531642,4117,93.56818181818181
44,0.7239045878907876,4118,93.5909090909091
44,0.7239132139139781,4119,93.61363636363636
44,0.7239297404600274,4120,93.63636363636364
44,0.7239366807578563,4121,93.6590909090909
44,0.7239474189543965,4122,93.68181818181819
44,0.7239833476293003,4123,93.70454545454545
44,0.7240381089065915,4124,93.72727272727273
44,0.7240652078741749,4125,93.75
44,0.7240652145463977,4126,93.77272727272727
44,0.7240958347932924,4127,93.79545454545455
44,0.72409971967662,4128,93.81818181818181
44,0.7241018654304813,4129,93.8409090909091
45,0.7241033215938456,4129,91.75555555555556
45,0.724108544862005,4130,91.77777777777777
45,0.724124158407903,4131,91.8
45,0.7241245445499073,4132,91.82222222222222
45,0.7241252645181403,4133,91.84444444444445
45,0.7241262763661762,4134,91.86666666666666
45,0.7241467152684022,4135,91.88888888888889
45,0.7241599980134593,4136,91.91111111111111
45,0.7241770056568843,4137,91.93333333333334
45,0.7241869935343875,4138,91.95555555555555
46,0.7242017981377167,4138,89.95652173913044
46,0.7242232697621368,4139,89.97826086956522
46,0.7242419565194457,4140,90.0
47,0.7242432382016323,4140,88.08510638297872
47,0.7242505399755377,4141,88.1063829787234
47,0.724251081194979,4142,88.12765957446808
47,0.7242515451880542,4143,88.14893617021276
47,0.7242554662116737,4144,88.17021276595744
47,0.7242691553750886,4145,88.19148936170212
47,0.7242761935514579,4146,88.2127659574468
47,0.7242772448653507,4147,88.23404255319149
48,0.7242791947674948,4147,86.39583333333333
49,0.7242801401282509,4147,84.63265306122449
49,0.7242955221655878,4148,84.65306122448979
49,0.7242980336641585,4149,84.6734693877551
49,0.7243002008451717,4150,84.6938775510204
49,0.7243012582659129,4151,84.71428571428571
49,0.7243216695643586,4152,84.73469387755102
49,0.7243251555017255,4153,84.75510204081633
49,0.7243362586858096,4154,84.77551020408163
49,0.7243371175737883,4155,84.79591836734694
49,0.7243454929869346,4156,84.81632653061224
50,0.7243795262189912,4156,83.12
50,0.7243898900745431,4157,83.14
50,0.7244007911019594,4158,83.16
50,0.724418689061139,4159,83.18
50,0.7244237260254822,4160,83.2
50,0.7244447102983698,4161,83.22
50,0.7244525183782741,4162,83.24
50,0.7244608249488903,4163,83.26
50,0.7244675262096062,4164,83.28
51,0.7244793270330844,4164,81.6470588235294
52,0.7244907312749101,4164,80.07692307692308
52,0.7244989294521686,4165,80.09615384615384
52,0.7245073485777317,4166,80.11538461538461
52,0.7245147100597175,4167,80.13461538461539
52,0.724568945068803,4168,80.15384615384616
52,0.7245876714857731,4169,80.17307692307692
52,0.7246156630554994,4170,80.1923076923077
52,0.7246157041592504,4171,80.21153846153847
52,0.7246208557109958,4172,80.23076923076923
52,0.7246300962650728,4173,80.25
52,0.7246402496676365,4174,80.26923076923077
52,0.7246680953381297,4175,80.28846153846153
52,0.7246781922417539,4176,80.3076923076923
52,0.7247018505252157,4177,80.32692307692308
52,0.7247109900800722,4178,80.34615384615384
52,0.7247117593179955,4179,80.36538461538461
52,0.7247228136459808,4180,80.38461538461539
52,0.72472358214365,4181,80.40384615384616
52,0.7247258580621525,4182,80.42307692307692
52,0.7247312192068294,4183,80.4423076923077
52,0.7247399017011529,4184,80.46153846153847
52,0.7248172236015507,4185,80.48076923076923
52,0.7248249357668759,4186,80.5
52,0.7248566236900232,4187,80.51923076923077
52,0.724862881067811,4188,80.53846153846153
52,0.7248661913127064,4189,80.5576923076923
52,0.7248699656348077,4190,80.57692307692308
52,0.7248782010878603,4191,80.59615384615384
52,0.7248809376917129,4192,80.61538461538461
52,0.7249062264983477,4193,80.63461538461539
52,0.7249199675776443,4194,80.65384615384616
53,0.724923827139158,4194,79.13207547169812
53,0.7249245919200382,4195,79.15094339622641
53,0.7249423114838208,4196,79.16981132075472
53,0.7249508482986421,4197,79.18867924528301
53,0.7249549035899782,4198,79.20754716981132
53,0.7249572055230166,4199,79.22641509433963
53,0.7249793916172567,4200,79.24528301886792
53,0.7249905836938275,4201,79.26415094339623
53,0.7250282706627892,4202,79.28301886792453
53,0.7250332246676725,4203,79.30188679245283
53,0.7250576356251963,4204,79.32075471698113
54,0.725061460210976,4204,77.85185185185185
54,0.7250713685201163,4205,77.87037037037037
54,0.7250716692686622,4206,77.88888888888889
54,0.7250781155900001,4207,77.9074074074074
54,0.7250930234561899,4208,77.92592592592592
54,0.7251177922460541,4209,77.94444444444444
54,0.725129242512453,4210,77.96296296296296
54,0.7251582071584837,4211,77.98148148148148
54,0.7251692120643968,4212,78.0
54,0.7251707638465312,4213,78.01851851851852
54,0.7251806806454588,4214,78.03703703703704
54,0.7251894792838848,4215,78.05555555555556
54,0.7251933791597673,4216,78.07407407407408
54,0.7251958874211614,4217,78.0925925925926
54,0.725209704686324,4218,78.11111111111111
54,0.7252212652676225,4219,78.12962962962963
54,0.7252258079963849,4220,78.14814814814815
54,0.7252327684798312,4221,78.16666666666667
54,0.7252331865149164,4222,78.18518518518519
54,0.7252449329628594,4223,78.20370370370371
54,0.7252501630295637,4224,78.22222222222223
54,0.7252703954834134,4225,78.24074074074075
54,0.725271667678703,4226,78.25925925925925
54,0.7252772877649128,4227,78.27777777777777
54,0.7252793063413304,4228,78.29629629629629
54,0.7252899896222408,4229,78.31481481481481
54,0.7252907126343325,4230,78.33333333333333
54,0.7252976943417325,4231,78.35185185185185
54,0.7253111611733213,4232,78.37037037037037
54,0.7253440281311261,4233,78.38888888888889
54,0.7253446005650881,4234,78.4074074074074
55,0.7253489917955,4234,76.98181818181818
55,0.7253555481221915,4235,77.0
55,0.7253568171247023,4236,77.01818181818182
55,0.7253577177534828,4237,77.03636363636363
55,0.7253601593522698,4238,77.05454545454545
55,0.7253693695879528,4239,77.07272727272728
56,0.7253744341601223,4239,75.69642857142857
56,0.7253783043193236,4240,75.71428571428571
56,0.7253836601505008,4241,75.73214285714286
56,0.7253947942403838,4242,75.75
56,0.7254023165747803,4243,75.76785714285714
56,0.7254038805510569,4244,75.78571428571429
56,0.7254135320241547,4245,75.80357142857143
56,0.7254260003217456,4246,75.82142857142857
56,0.7254398676966216,4247,75.83928571428571
56,0.7254495756039465,4248,75.85714285714286
56,0.7254511256492793,4249,75.875
56,0.7254566243125938,4250,75.89285714285714
56,0.7254567664296839,4251,75.91071428571429
57,0.7254727732277939,4251,74.57894736842105
57,0.7254795074131062,4252,74.59649122807018
58,0.7254869706029605,4252,73.3103448275862
58,0.7254896055134943,4253,73.32758620689656
58,0.7254941197891788,4254,73.34482758620689
58,0.7254970695072781,4255,73.36206896551724
58,0.7255208773591039,4256,73.37931034482759
58,0.7255371478710972,4257,73.39655172413794
58,0.725538424866327,4258,73.41379310344827
58,0.7255403829527931,4259,73.43103448275862
59,0.7255454080504157,4259,72.1864406779661
59,0.7255528594678852,4260,72.20338983050847
59,0.7255580558549531,4261,72.22033898305085
59,0.7255580684951628,4262,72.23728813559322
59,0.7255636622595621,4263,72.2542372881356
60,0.7255702720166372,4263,71.05
60,0.7255755616842845,4264,71.06666666666666
60,0.725576976170163,4265,71.08333333333333
60,0.7255837262145062,4266,71.1
61,0.7255921243373993,4266,69.93442622950819
61,0.7255989236110306,4267,69.95081967213115
61,0.725606282246894,4268,69.9672131147541
61,0.7256102222287982,4269,69.98360655737704
61,0.7256127548692157,4270,70.0
61,0.7256267696309131,4271,70.01639344262296
61,0.7256306959922201,4272,70.0327868852459
61,0.7256417588465508,4273,70.04918032786885
61,0.7256418412906187,4274,70.06557377049181
61,0.7256503595783863,4275,70.08196721311475
61,0.7256503682271445,4276,70.09836065573771
61,0.725670819745398,4277,70.11475409836065
61,0.7256769221006831,4278,70.1311475409836
62,0.7256968783165099,4278,69.0
62,0.725708498564198,4279,69.01612903225806
62,0.7257184772144882,4280,69.03225806451613
62,0.7257188569547052,4281,69.04838709677419
62,0.7257324437454211,4282,69.06451612903226
62,0.72573461713866,4283,69.08064516129032
62,0.725742113122353,4284,69.09677419354838
62,0.7257566081552663,4285,69.11290322580645
63,0.7257639475454605,4285,68.01587301587301
63,0.7258059861762785,4286,68.03174603174604
64,0.725810533348972,4286,66.96875
64,0.7258161413865781,4287,66.984375
64,0.7258250531664073,4288,67.0
64,0.725836540850388,4289,67.015625
64,0.7258383286937374,4290,67.03125
64,0.7258553796810939,4291,67.046875
64,0.7258559690987093,4292,67.0625
64,0.7258687109842091,4293,67.078125
64,0.7258777513520542,4294,67.09375
64,0.7258973924097402,4295,67.109375
64,0.7259000015323461,4296,67.125
64,0.7259026266610706,4297,67.140625
64,0.7259276589364615,4298,67.15625
64,0.7259301754478761,4299,67.171875
64,0.7259336765034704,4300,67.1875
64,0.7259434611772778,4301,67.203125
64,0.7259464505609731,4302,67.21875
64,0.7259623548139262,4303,67.234375
64,0.7259832421464832,4304,67.25
64,0.7259922959914815,4305,67.265625
64,0.7259954500665715,4306,67.28125
64,0.7260000094769902,4307,67.296875
64,0.7260065816598418,4308,67.3125
64,0.7260119920468727,4309,67.328125
64,0.7260175016684474,4310,67.34375
64,0.7260620440544202,4311,67.359375
65,0.7260695784616588,4311,66.32307692307693
65,0.7260714133431543,4312,66.33846153846154
65,0.7260754383847685,4313,66.35384615384615
65,0.7260857244611212,4314,66.36923076923077
65,0.7261188498505917,4315,66.38461538461539
65,0.726118964119379,4316,66.4
65,0.7261348276837386,4317,66.41538461538461
66,0.7261481252238015,4317,65.4090909090909
66,0.7261774049024536,4318,65.42424242424242
66,0.726179630536145,4319,65.43939393939394
66,0.7261967082887998,4320,65.45454545454545
66,0.7262021985035642,4321,65.46969696969697
66,0.7262194459378556,4322,65.48484848484848
66,0.7262243245035513,4323,65.5
66,0.7262247475499928,4324,65.51515151515152
66,0.7262477260325046,4325,65.53030303030303
66,0.7262534269346567,4326,65.54545454545455
66,0.7262691254205217,4327,65.56060606060606
66,0.7262773240365242,4328,65.57575757575758
66,0.7262808904654843,4329,65.5909090909091
66,0.7262843375677315,4330,65.60606060606061
66,0.7262863948011704,4331,65.62121212121212
66,0.7262900220031632,4332,65.63636363636364
66,0.7262918643381667,4333,65.65151515151516
66,0.7263210027426548,4334,65.66666666666667
67,0.7263213514412802,4334,64.68656716417911
67,0.7263347463333236,4335,64.70149253731343
67,0.7263404088660005,4336,64.71641791044776
67,0.7263435383902069,4337,64.73134328358209
67,0.7263620942419147,4338,64.74626865671642
67,0.7263644994505165,4339,64.76119402985074
67,0.7264002431127017,4340,64.77611940298507
67,0.7264079035450844,4341,64.7910447761194
67,0.7264090048864059,4342,64.80597014925372
67,0.7264158736513358,4343,64.82089552238806
67,0.7264258077313765,4344,64.83582089552239
67,0.7264275276020528,4345,64.85074626865672
67,0.7264370764950102,4346,64.86567164179104
68,0.7264398163221529,4346,63.911764705882355
68,0.7264492160337854,4347,63.9264705882353
68,0.7264500892428071,4348,63.94117647058823
68,0.7264558371445761,4349,63.955882352941174
68,0.7264687829102029,4350,63.970588235294116
68,0.7264789275347788,4351,63.98529411764706
68,0.7264864573035733,4352,64.0
68,0.7265166145445714,4353,64.01470588235294
68,0.7265330990582478,4354,64.02941176470588
68,0.7265354558862037,4355,64.04411764705883
68,0.7265500305033292,4356,64.05882352941177
69,0.7265686922997662,4356,63.130434782608695
69,0.7265718076430654,4357,63.14492753623188
69,0.7265931484290579,4358,63.15942028985507
69,0.7265980478016271,4359,63.17391304347826
69,0.7266128990083585,4360,63.18840579710145
69,0.7266292649633744,4361,63.20289855072464
69,0.7266428598189341,4362,63.21739130434783
69,0.7266530088265521,4363,63.231884057971016
70,0.7266645012194569,4363,62.32857142857143
70,0.7266749173782199,4364,62.34285714285714
70,0.726681879639822,4365,62.357142857142854
70,0.7266849901767924,4366,62.371428571428574
70,0.726685812909754,4367,62.385714285714286
70,0.7267056704031899,4368,62.4
70,0.7267083717760454,4369,62.41428571428571
70,0.7267234991162952,4370,62.42857142857143
70,0.7267236064908307,4371,62.44285714285714
70,0.7267261895922875,4372,62.457142857142856
71,0.7267300798859772,4372,61.57746478873239
71,0.7267362854974411,4373,61.59154929577465
71,0.7267541649811812,4374,61.605633802816904
71,0.7267541914070768,4375,61.61971830985915
72,0.7267597801040363,4375,60.763888888888886
72,0.72676589940782,4376,60.77777777777778
72,0.7267985986006711,4377,60.791666666666664
72,0.7268089921087271,4378,60.80555555555556
72,0.7268114733592652,4379,60.81944444444444
73,0.7268293851647666,4379,59.986301369863014
74,0.726837175097178,4379,59.17567567567568
75,0.7268453082825601,4379,58.38666666666666
75,0.7268705520827818,4380,58.4
75,0.7268857981571422,4381,58.413333333333334
75,0.7269009818117371,4382,58.42666666666667
75,0.7269111561115459,4383,58.44
75,0.7269216139591789,4384,58.45333333333333
75,0.7269234291930402,4385,58.46666666666667
75,0.7269519126141032,4386,58.48
75,0.72695829216926,4387,58.49333333333333
75,0.7269789121902323,4388,58.50666666666667
76,0.7269795276517387,4388,57.73684210526316
76,0.7269886188132145,4389,57.75
76,0.7269891484568034,4390,57.76315789473684
76,0.7270023383358971,4391,57.776315789473685
76,0.7270081481499943,4392,57.78947368421053
76,0.7270101833450009,4393,57.80263157894737
76,0.7270228190988385,4394,57.81578947368421
76,0.7270337627529647,4395,57.828947368421055
77,0.7270511292313547,4395,57.077922077922075
77,0.72706256924112,4396,57.09090909090909
77,0.7270639497514293,4397,57.103896103896105
77,0.7270689253452329,4398,57.116883116883116
77,0.7270787340574697,4399,57.12987012987013
77,0.7270834835051054,4400,57.142857142857146
77,0.7270891328908416,4401,57.15584415584416
77,0.7271132566395625,4402,57.16883116883117
77,0.7271361177497783,4403,57.18181818181818
77,0.7271370206186576,4404,57.1948051948052
77,0.7271576204763217,4405,57.20779220779221
77,0.727166271815037,4406,57.22077922077922
78,0.7271716116266422,4406,56.48717948717949
78,0.7271737050171041,4407,56.5
78,0.7271879383714437,4408,56.51282051282051
78,0.7271889258435648,4409,56.52564102564103
79,0.7271924743676647,4409,55.81012658227848
79,0.7272188755322783,4410,55.822784810126585
79,0.7272220566718243,4411,55.835443037974684
79,0.727231566501597,4412,55.848101265822784
79,0.7272493071727868,4413,55.860759493670884
79,0.7272668638723011,4414,55.87341772151899
79,0.7272706624042085,4415,55.88607594936709
79,0.7272793358902039,4416,55.89873417721519
79,0.7272793817507518,4417,55.91139240506329
79,0.7272880103136234,4418,55.924050632911396
79,0.7272929295167012,4419,55.936708860759495
79,0.7272932444726169,4420,55.949367088607595
79,0.7273028054616341,4421,55.962025316455694
79,0.7273118533522197,4422,55.9746835443038
79,0.7273180203031292,4423,55.9873417721519
79,0.7273336656130647,4424,56.0
79,0.7273363183030545,4425,56.0126582278481
79,0.7273378856239967,4426,56.0253164556962
80,0.7273392941385658,4426,55.325
80,0.7273488872879736,4427,55.3375
80,0.7273542215878405,4428,55.35
81,0.7273567205501709,4428,54.666666666666664
81,0.7273569106905491,4429,54.67901234567901
81,0.7273660704582294,4430,54.69135802469136
81,0.7273968787678939,4431,54.7037037037037
81,0.7274029394157688,4432,54.71604938271605
82,0.7274039522885786,4432,54.048780487804876
82,0.7274140734754327,4433,54.0609756097561
82,0.7274188231560328,4434,54.073170731707314
82,0.7274544795538813,4435,54.08536585365854
82,0.7274564505630159,4436,54.09756097560975
82,0.7274643269300586,4437,54.109756097560975
82,0.7274760372650317,4438,54.1219512195122
82,0.7274787340441631,4439,54.13414634146341
82,0.7274834743326855,4440,54.146341463414636
82,0.7274864683403025,4441,54.15853658536585
82,0.7274919663464181,4442,54.170731707317074
82,0.7274921246355158,4443,54.18292682926829
82,0.7274946864628881,4444,54.19512195121951
82,0.7275119826156398,4445,54.207317073170735
82,0.7275416752759775,4446,54.21951219512195
82,0.7275496845906623,4447,54.23170731707317
82,0.7275521361194277,4448,54.24390243902439
82,0.7275590063652354,4449,54.25609756097561
82,0.7275590132134678,4450,54.26829268292683
82,0.7275907553105313,4451,54.28048780487805
83,0.7276016540059378,4451,53.626506024096386
83,0.727609087264537,4452,53.63855421686747
83,0.7276147643693807,4453,53.65060240963855
83,0.7276242132099554,4454,53.66265060240964
83,0.7276509952536,4455,53.674698795180724
83,0.7276652191013587,4456,53.68674698795181
83,0.7276864504158806,4457,53.69879518072289
83,0.7276867626510654,4458,53.71084337349398
84,0.727708630506578,4458,53.07142857142857
84,0.727718784981437,4459,53.083333333333336
84,0.7277268244600205,4460,53.095238095238095
84,0.7277506830984722,4461,53.107142857142854
84,0.7277700092698928,4462,53.11904761904762
84,0.7277760209114613,4463,53.13095238095238
84,0.7277798385659898,4464,53.142857142857146
84,0.7277906150507761,4465,53.154761904761905
84,0.7278169479132964,4466,53.166666666666664
85,0.7278210406602236,4466,52.54117647058823
86,0.7278211186467657,4466,51.93023255813954
86,0.7278538683842534,4467,51.94186046511628
86,0.7278705209391294,4468,51.95348837209303
87,0.7278733756954596,4468,51.35632183908046
87,0.7278759982415783,4469,51.367816091954026
87,0.727883083523799,4470,51.37931034482759
87,0.7278854297097452,4471,51.39080459770115
87,0.7278862167291237,4472,51.40229885057471
87,0.7279130509269743,4473,51.41379310344828
87,0.7279245269547281,4474,51.42528735632184
87,0.7279539821455383,4475,51.4367816091954
88,0.7279854570077088,4475,50.85227272727273
89,0.727995290262265,4475,50.28089887640449
89,0.7279979932184062,4476,50.29213483146067
89,0.7280000761706485,4477,50.30337078651685
89,0.7280119105594339,4478,50.31460674157304
89,0.7280168917262619,4479,50.325842696629216
89,0.7280257715933354,4480,50.337078651685395
89,0.7280347584501942,4481,50.348314606741575
89,0.7280421005763251,4482,50.359550561797754
89,0.7280485667989355,4483,50.37078651685393
89,0.7280641813090012,4484,50.38202247191011
89,0.7280675386806521,4485,50.39325842696629
89,0.7280694212490986,4486,50.40449438202247
89,0.7280696345366218,4487,50.41573033707865
89,0.7280899279668319,4488,50.42696629213483
89,0.7280992614179238,4489,50.438202247191015
89,0.728124900299319,4490,50.449438202247194
89,0.7281250533136835,4491,50.46067415730337
89,0.7281341750989722,4492,50.47191011235955
89,0.7281439724078546,4493,50.48314606741573
89,0.7281749807201254,4494,50.49438202247191
89,0.728180218250645,4495,50.50561797752809
89,0.7281828135704991,4496,50.51685393258427
89,0.7281847691052601,4497,50.52808988764045
89,0.7282079644807534,4498,50.53932584269663
89,0.7282110847549876,4499,50.550561797752806
89,0.7282225041297127,4500,50.561797752808985
89,0.728223292487197,4501,50.57303370786517
89,0.7282300317818088,4502,50.58426966292135
89,0.7282319258110941,4503,50.59550561797753
90,0.7282357226023174,4503,50.03333333333333
90,0.7282359916430282,4504,50.044444444444444
90,0.7282371077266768,4505,50.05555555555556
90,0.7282558166786218,4506,50.06666666666667
90,0.7282582411918213,4507,50.077777777777776
90,0.7282643474159861,4508,50.08888888888889
90,0.7282826115677463,4509,50.1
90,0.7282920511011255,4510,50.111111111111114
90,0.7283072030631553,4511,50.12222222222222
90,0.7283077784040051,4512,50.13333333333333
90,0.7283181621864525,4513,50.144444444444446
90,0.7283427174967382,4514,50.15555555555556
90,0.7283448794528398,4515,50.166666666666664
91,0.7283478283711129,4515,49.61538461538461
91,0.7283558935472956,4516,49.62637362637363
91,0.7283594210241193,4517,49.637362637362635
91,0.7283635779967532,4518,49.64835164835165
92,0.7283723030823364,4518,49.108695652173914
92,0.728394233316767,4519,49.119565217391305
92,0.7283992294505984,4520,49.130434782608695
92,0.7283992473520386,4521,49.141304347826086
92,0.7284083634014811,4522,49.15217391304348
93,0.728413809943635,4522,48.623655913978496
94,0.7284167493711023,4522,48.1063829787234
94,0.7284429167243355,4523,48.11702127659574
94,0.7284443258389889,4524,48.12765957446808
94,0.7284638077149767,4525,48.138297872340424
95,0.7284650024764671,4525,47.63157894736842
95,0.7284696150620811,4526,47.642105263157895
95,0.7284776927582924,4527,47.65263157894737
95,0.7284951031544677,4528,47.66315789473684
95,0.7284969432678741,4529,47.67368421052632
95,0.728511471058124,4530,47.68421052631579
95,0.7285146933892349,4531,47.694736842105264
95,0.7285158903743142,4532,47.705263157894734
95,0.7285177775650346,4533,47.71578947368421
95,0.7285262978344439,4534,47.72631578947368
96,0.7285321576216223,4534,47.229166666666664
97,0.7285357036865044,4534,46.74226804123711
97,0.7285462755469561,4535,46.75257731958763
97,0.7285704497693611,4536,46.76288659793814
97,0.7285712524241325,4537,46.77319587628866
97,0.7285794451256205,4538,46.78350515463917
97,0.7285842078898008,4539,46.79381443298969
98,0.7285877437589318,4539,46.316326530612244
98,0.7286200475761659,4540,46.326530612244895
99,0.7286205448435364,4540,45.85858585858586
100,0.7286250815495524,4540,45.4
100,0.7286285454170122,4541,45.41
100,0.7286378254404283,4542,45.42
100,0.7286507892595251,4543,45.43
100,0.7286811250087061,4544,45.44
101,0.7286952925189181,4544,44.99009900990099
101,0.7287069003175863,4545,45.0
101,0.7287543675408963,4546,45.00990099009901
101,0.7287587324643754,4547,45.01980198019802
101,0.7287639976787419,4548,45.02970297029703
101,0.7288058574653242,4549,45.039603960396036
101,0.728808164480627,4550,45.04950495049505
101,0.7288129176169007,4551,45.05940594059406
101,0.7288134533771832,4552,45.06930693069307
101,0.7288158114326445,4553,45.07920792079208
101,0.728824817729309,4554,45.08910891089109
101,0.7288254015963825,4555,45.0990099009901
101,0.7288269848353828,4556,45.10891089108911
101,0.7288423408464211,4557,45.118811881188115
101,0.7288683503147494,4558,45.12871287128713
101,0.7288738408865681,4559,45.13861386138614
101,0.728893195651867,4560,45.148514851485146
101,0.7288957156341106,4561,45.15841584158416
101,0.7289171924253443,4562,45.16831683168317
101,0.7289224267471495,4563,45.17821782178218
101,0.7289293740156187,4564,45.18811881188119
101,0.728933399156562,4565,45.198019801980195
101,0.7289380270593708,4566,45.20792079207921
101,0.7289513591805818,4567,45.21782178217822
101,0.7289722703989332,4568,45.227722772277225
101,0.7289732541014934,4569,45.23762376237624
101,0.7289855756878806,4570,45.24752475247525
101,0.7289872301726666,4571,45.257425742574256
101,0.7290043449763572,4572,45.26732673267327
101,0.729035748305441,4573,45.277227722772274
101,0.7290449692711232,4574,45.28712871287129
101,0.7290736088520448,4575,45.2970297029703
101,0.7290821570214969,4576,45.306930693069305
101,0.7290880962972383,4577,45.31683168316832
102,0.7290914062554997,4577,44.872549019607845
102,0.729106707489055,4578,44.88235294117647
102,0.7291206395479977,4579,44.8921568627451
102,0.7291248140578526,4580,44.90196078431372
103,0.729127195668942,4580,44.46601941747573
103,0.7291285990878023,4581,44.47572815533981
103,0.7291333038646158,4582,44.48543689320388
103,0.7291370321311678,4583,44.49514563106796
103,0.7291387162754791,4584,44.50485436893204
103,0.7291458382976933,4585,44.51456310679612
103,0.7291531590577992,4586,44.52427184466019
103,0.7291591165226594,4587,44.53398058252427
103,0.7291639364408246,4588,44.54368932038835
103,0.7291640038492386,4589,44.55339805825243
103,0.7291653456123492,4590,44.56310679611651
103,0.7291679489145616,4591,44.57281553398058
103,0.7291694799219102,4592,44.58252427184466
